composition,id,energyperatom
Ba1O4W1,icsd_023702,-7.8845413333300005
Ba1O4W1,icsd_052384,-7.88444175
Ba1O4W1,icsd_155513,-7.8844330000000005
O3Sr1Zr1,icsd_027046,-7.883603
Cr2La3N6,icsd_162677,-7.88344654545
C3Y2,icsd_619114,-7.88088805
O2Si1,icsd_170485,-7.8801898888899995
O2Si1,icsd_170528,-7.879041364580001
O2Si1,icsd_170512,-7.876196944439999
O2Si1,icsd_170545,-7.876132791669999
P1W1,icsd_648279,-7.874039
P1W1,icsd_076029,-7.87400175
O2Si1,icsd_170513,-7.87392177778
Mo1N1,icsd_183185,-7.872549
Mn1O1,icsd_028898,-7.8725265
Hf1Mo1P1,icsd_088151,-7.87248311111
C1Fe6W6,icsd_043267,-7.868908500000001
Ba4Nb14O23,icsd_073105,-7.868733219510001
Ba4Nb14O23,icsd_073444,-7.86870070732
Ba1Nb4O6,icsd_042006,-7.86804618182
Ba1O4Sc2,icsd_035592,-7.8662357619000005
Ba1N8Si6,icsd_417444,-7.8652882666699995
O2Si1,icsd_170479,-7.865133520830001
O2Si1,icsd_056684,-7.864921388889999
La1Mo2O5,icsd_086679,-7.863611260419999
O4Sr1W1,icsd_023701,-7.862367666669999
O4Sr1W1,icsd_184047,-7.86236158333
O4Sr1W1,icsd_155426,-7.86233425
B3C1Nb3,icsd_411622,-7.86230135714
Mn5O8V1,icsd_262807,-7.862244785710001
La2O3,icsd_026864,-7.861667999999999
Ca2O12Si4Zr1,icsd_073801,-7.86141292105
Mn5O8V1,icsd_262806,-7.860218535710001
Na1O13Ti8,icsd_069110,-7.858953363639999
Mo2O8Zr1,icsd_065722,-7.8586589999999985
Cr2Fe1O4,icsd_183963,-7.858019714289999
Cr2Fe1O4,icsd_183966,-7.85800507143
O2V1,icsd_089471,-7.85770633333
B2Co1W2,icsd_016776,-7.8575134
Ba3Nb5O15,icsd_069993,-7.8571774347800005
Cr2Fe1O4,icsd_183962,-7.85699557143
C4Y3,icsd_619109,-7.85681147143
O11Sr1V6,icsd_261129,-7.856411944439999
Na2O19Ti9,icsd_062766,-7.856268066669999
Cr2Fe1O4,icsd_183967,-7.8558916428600005
Cr2Fe1O4,icsd_183960,-7.85512292857
Cr2Fe1O4,icsd_183961,-7.855034285710001
Cr2Fe1O4,icsd_183968,-7.854869
O11Sr1V6,icsd_093595,-7.854818916669999
O2V1,icsd_034419,-7.85476675
O2V1,icsd_089470,-7.85475525
O2V1,icsd_074705,-7.854747
Cr2Fe1O4,icsd_043269,-7.85412857143
Cu1O8W2Y1,icsd_036622,-7.8531615000000015
Ba1O4W1,icsd_155517,-7.85018747917
Ba1O5Ti2,icsd_162369,-7.850175
Ba1O4W1,icsd_002144,-7.849767916669999
Cu1O8W2Y1,icsd_074945,-7.849630208330001
Ge1O5Sc2,icsd_004120,-7.849303354169999
As1Hf3,icsd_010490,-7.8469763125
Mn3O8V2,icsd_422975,-7.844990923080001
O2Si1,icsd_170482,-7.844218618060001
Mo1N1,icsd_167853,-7.843234
Hf1Nb1P1,icsd_075009,-7.84304625
Ba1O5Ti2,icsd_153286,-7.84284354167
Ba3Nb4O15Ti1,icsd_036081,-7.84272406522
C4Ir1,icsd_181494,-7.838837225
La1Mn1O3,icsd_162003,-7.83880375
N8Si6Sr1,icsd_391265,-7.8387045333300005
Ba1O9Si3Ti1,icsd_018100,-7.83860839286
Mn1O5Si2,icsd_085554,-7.8371746875
B1C1Mo2,icsd_043318,-7.837062375
Al2Mn3O12Si3,icsd_094602,-7.83666885
O2V1,icsd_000199,-7.836100666669999
O2Si1,icsd_075658,-7.834736833330001
Fe1O4V2,icsd_028962,-7.8338296428600005
Fe1O4V2,icsd_109149,-7.83326257143
Mn5O12Si3,icsd_086935,-7.8308465625
Mn5O12Si3,icsd_027382,-7.8307140625
Mn5O12Si3,icsd_086936,-7.83068105
La6Mo8O33,icsd_099589,-7.83025537234
O1V1,icsd_647603,-7.830041499999999
O2Si1,icsd_170511,-7.8299069583300005
K2Nb5O15Y1,icsd_082147,-7.8284675217399995
C1Cr1,icsd_181710,-7.827160000000001
Ca3Hf1O9Si2,icsd_079452,-7.82247775
O2V1,icsd_051213,-7.821563145830001
Nb4O6Sr1,icsd_079355,-7.8190841363600025
Cr1Na1O8W2,icsd_161849,-7.818126083330001
Cr1Na1O8W2,icsd_161850,-7.818118375
C4Fe1Y2,icsd_617900,-7.81681464286
Mn4O7Si1,icsd_036273,-7.81604325
O2Si1,icsd_171737,-7.81597582292
La2Mo3O12,icsd_002634,-7.813558970589999
La1Mo5O8,icsd_068220,-7.81298226786
Mn2O7V2,icsd_024321,-7.8126020909100005
Ca1O3Zr1,icsd_056094,-7.8123016000000005
La1Mo5O8,icsd_075224,-7.81144355357
Ba1Nb2O11V2,icsd_165097,-7.8113354375
Cr2Fe1O4,icsd_183965,-7.81127192857
La1Mo5O8,icsd_068219,-7.81094926786
Mn2Mo3O8,icsd_248082,-7.80989326923
Mn2Mo3O8,icsd_010144,-7.809879653849999
Hf2S1,icsd_043203,-7.808838666669999
Mo1N1,icsd_168371,-7.808530999999999
C4N6Ni1,icsd_085617,-7.80714718182
Hf9Mo4Se1,icsd_638630,-7.80691525
Mn2O7V2,icsd_081993,-7.80653877273
Ba1O4W1,icsd_155515,-7.8061485
Ba1O4W1,icsd_155516,-7.80551816667
C19Y15,icsd_619118,-7.8025972352899995
O2V1,icsd_077655,-7.801821520830001
O2V1,icsd_051214,-7.800955833330001
C4Sc3,icsd_071145,-7.800508485710001
Al4Mn2O18Si5,icsd_089076,-7.79997146552
Ca1O5Si1Ti1,icsd_066627,-7.7994534375
Ca1O5Si1Ti1,icsd_158656,-7.7994303125
Mn3O4,icsd_068174,-7.799116214289999
O2Si1,icsd_171741,-7.79781873958
Mn3O4,icsd_076088,-7.797396000000001
Na2O12W3Zr1,icsd_020405,-7.79709977778
C2Cr1Sc1,icsd_080374,-7.79709925
Cr1O4V1,icsd_027508,-7.79567766667
C1Ca1N2,icsd_031100,-7.79536075
Ba1Cr1O10Si4,icsd_083463,-7.79487165625
Mn3O4,icsd_643198,-7.79444185714
Ca3O12Sc2Si3,icsd_020214,-7.793119425
C5Y4,icsd_084869,-7.7928638888899995
C2Cr1Sc1,icsd_080372,-7.7923980625
Mn3O4,icsd_077478,-7.79014492857
Cr1O4V1,icsd_079865,-7.7899410000000024
Mn3O4,icsd_643199,-7.78743935714
Ba2Nb5O9,icsd_078023,-7.7863339375
La1Mn2O5,icsd_084668,-7.78566875
La1Mn2O5,icsd_084350,-7.78473875
O22Si4Sr4Ti5,icsd_098772,-7.78420454286
Mo1O2,icsd_099714,-7.783718833330001
Fe1O3Ti1,icsd_247547,-7.782673299999999
Fe1O3Ti1,icsd_030665,-7.7824705000000005
Cr1O10Si4Sr1,icsd_083464,-7.7822944218800005
Be1C1N2,icsd_181042,-7.781068125
Mn2N1,icsd_042979,-7.7802935
O7Pb1Ti3,icsd_002104,-7.7739711818199995
La4Mo7O27,icsd_260424,-7.772842092110001
Cr1O1,icsd_109296,-7.7721149999999986
Al1N3Ti4,icsd_091772,-7.77194575
Fe1O3Ti1,icsd_029209,-7.7716059999999985
Hf3Si2,icsd_638913,-7.7695351
O1Ti1,icsd_056694,-7.7693342
Al2O5Ti1,icsd_024133,-7.767593625
Mn7O12Si1,icsd_071793,-7.767258425
Mo1O2,icsd_080830,-7.765509583330001
Mn7O12Si1,icsd_015754,-7.765428925
Cu1La1O8W2,icsd_068614,-7.765181125
Hf5Si3,icsd_638909,-7.765128875
Fe1O3Ti1,icsd_246515,-7.764673299999999
Mg1Nb2O6,icsd_085008,-7.762463138889999
Al2O11Si4,icsd_030119,-7.760975470589999
O2Si1,icsd_170532,-7.760905083330001
O2Si1,icsd_170521,-7.760569888889999
Co1Nb2O6,icsd_182711,-7.7587818333300005
O2Si1,icsd_170510,-7.758625833330001
Co1Nb2O6,icsd_182710,-7.75830697222
Co1Nb2O6,icsd_015854,-7.75810477778
Fe1O3Ti1,icsd_079278,-7.7580659
Mn7O12Si1,icsd_086890,-7.7573899875
N1V2,icsd_167802,-7.757047444439999
O7Si2Sr1Ti1,icsd_083362,-7.754015090910001
C19Sc15,icsd_042631,-7.7519955000000005
Na2O13W4,icsd_006141,-7.751793736839999
La1Mn7O12,icsd_260415,-7.750708
C3Sc2,icsd_077396,-7.75022855
K1Nb3O8,icsd_031994,-7.749700625
Cr1La2O6,icsd_249659,-7.749375555560001
Ge1O4Zr1,icsd_029262,-7.748148583330001
Na1Nb3O8,icsd_063203,-7.745424541669999
O22Sn5W8,icsd_080212,-7.744695485710001
O2Si1,icsd_170530,-7.743921479169999
Ba2Na1Nb5O15,icsd_053267,-7.742070065219999
Al1N7Si4Sr1,icsd_163667,-7.741155461539999
Na1Nb3O8,icsd_202400,-7.74032175
Hf2K2O5,icsd_180185,-7.74018477778
Nb5O9Sr2,icsd_042007,-7.7387988125
Fe1O3Ti1,icsd_246514,-7.73867225
Ca2N8Si5,icsd_079070,-7.737824166669999
La2Mo4O15,icsd_093722,-7.736966035710001
Ca1Fe3O12Ti4,icsd_079277,-7.736591199999999
Mn3O4,icsd_030005,-7.73642310714
Mn3O4,icsd_097867,-7.736401535710001
Mn3O4,icsd_040110,-7.73511960714
La1Nb2O7Rb1,icsd_075456,-7.73495659091
N1Ti2,icsd_033715,-7.7336216666699995
La1Mn1Na1O6W1,icsd_159097,-7.73219825
Mg1O5Ti2,icsd_037232,-7.7314426875
Cr2O13V4,icsd_380465,-7.730701
Cr1La1O4,icsd_081938,-7.73011933333
O2Si1,icsd_158530,-7.729008500000001
Ca1Fe1O6Ti2,icsd_079353,-7.728489175
Ba1Mn2O5Y1,icsd_086840,-7.726987111110001
Ba1Mn2O5Y1,icsd_088949,-7.72678083333
K2O13Ti6,icsd_025712,-7.72632309524
Mo1O2,icsd_108875,-7.72583016667
O13V6,icsd_015028,-7.725445263160001
O13V6,icsd_281620,-7.72479994737
C3Cr1Sc2,icsd_039202,-7.724409791669999
N1Ti2,icsd_023403,-7.723878666669999
O13V6,icsd_001536,-7.722332842110001
B2W1,icsd_044601,-7.72120533333
Mn1O6V2,icsd_040850,-7.718975444439999
Fe5O12Y3,icsd_173997,-7.71822645
Mo1O2,icsd_152316,-7.717627666669999
Ba1Mn2O5Y1,icsd_184757,-7.7143570000000015
Mn1Mo1O4,icsd_061078,-7.714338583330001
K3Nb8O21,icsd_072514,-7.71367715625
K3Nb8O21,icsd_002298,-7.7136745625
Ba1O9Si4,icsd_080067,-7.71186960714
O2Si1,icsd_170549,-7.711198833330001
Na2O13Ti6,icsd_182965,-7.70968138095
Fe1Nb1O4,icsd_000429,-7.709223916669999
Fe1Nb1O4,icsd_014016,-7.7092026666699995
As1Hf2,icsd_610638,-7.708698805560001
Mn1Mo1O4,icsd_078328,-7.708434458330001
Fe1Nb1O4,icsd_008128,-7.708147833330001
Ir2N1Zr4,icsd_640826,-7.70796385714
Fe5O12Y3,icsd_088506,-7.707693825
Fe5O12Y3,icsd_028561,-7.706950125
O13V6,icsd_062117,-7.705908842110001
O2Si1,icsd_170500,-7.7051535833300004
C2Cr2V1,icsd_043191,-7.7048371
Fe5O12Y3,icsd_088507,-7.702939425
B2Ni1W2,icsd_615069,-7.7023661999999975
C4Ir1,icsd_181496,-7.700373299999999
Ba1O9V4,icsd_172998,-7.69958789286
Ba1O9V4,icsd_173000,-7.69872992857
O13Rb2Ti6,icsd_023878,-7.6986524761899995
Ba1O9V4,icsd_173002,-7.69857510714
Ba1O9V4,icsd_173001,-7.69788467857
Ba1O9V4,icsd_172999,-7.697735214289999
Ca1O9V4,icsd_002556,-7.69429517857
Ca1O9V4,icsd_090927,-7.694010214289999
Ca1O4Ti2,icsd_051183,-7.6918125
Ba2Nb1O6Y1,icsd_172407,-7.691355099999999
C4Ir1Sc3,icsd_415137,-7.69026225
C3Ir1,icsd_181492,-7.6889039375
Ca1O4Ti2,icsd_161974,-7.6876195238100005
Ca3O9Si2Zr1,icsd_079453,-7.687286099999999
Ca1O3Ti1,icsd_074216,-7.68631285
Fe2Mn3O12Si3,icsd_027381,-7.6845926375
Fe2Mn3O12Si3,icsd_077433,-7.68417985
O2Si1,icsd_170540,-7.6839237037
Be1N2Si1,icsd_025704,-7.683712375
Nb2O6Sn1,icsd_202827,-7.6828956666699995
Be1N2Si1,icsd_044112,-7.682444625
C4N6Zn1,icsd_086672,-7.68199022727
O5Sr1Ti2,icsd_097007,-7.6814766875
Cr2Mo3O12,icsd_418845,-7.68051463235
K1O11V6,icsd_410568,-7.68015572222
K1O11V6,icsd_410569,-7.6801330000000005
Cr2Mo3O12,icsd_062831,-7.679608669119999
C1N2Sr1,icsd_059860,-7.67893275
Ba1Mn2O8V2,icsd_072295,-7.677464307689999
O2Si1,icsd_170489,-7.677429083330001
C2Cr3,icsd_076798,-7.67635215
Mn2O3,icsd_009090,-7.67527755
Na1O11V6,icsd_075160,-7.67498272222
Na1O11V6,icsd_075159,-7.6748883888899995
O17V9,icsd_098712,-7.674870288460001
O9Sr1V4,icsd_090926,-7.67446857143
Na1O11V6,icsd_419551,-7.67442502778
Na1O11V6,icsd_419547,-7.67417208333
Mn2O3,icsd_052348,-7.673396075
Fe5O12Y3,icsd_088504,-7.6730943625
C4Ir1,icsd_181498,-7.67295425
Ba1O7Si2V1,icsd_078029,-7.67245454545
Nb1O6Sr2Y1,icsd_163664,-7.67131515
Nb11O30Rb4,icsd_200367,-7.67127882222
O7Si2Sr1V1,icsd_064766,-7.6710691363600025
O7Si2Sr1V1,icsd_030451,-7.6710595
Fe1O3Ti1,icsd_246516,-7.6702265
Mn2O3,icsd_043464,-7.66972235
Nb2O7Sr2,icsd_040803,-7.66911572727
C4K1N3,icsd_077046,-7.667725125
O2Si1,icsd_170554,-7.666914416669999
Fe1La1O3,icsd_184304,-7.6668482000000004
Ca3O12Si3V2,icsd_182066,-7.6664417375
Ba3O9Y4,icsd_087118,-7.6662561875
Nb2O7Sr2,icsd_000187,-7.666191909089999
N8Si5Sr2,icsd_401500,-7.66556673333
O9V4,icsd_174441,-7.665247461539999
Cr1Mo1O7V1,icsd_408563,-7.66487825
C2Cr3,icsd_057009,-7.6648031
O9V4,icsd_015041,-7.6622888076899995
Ba1Fe1O10Si4,icsd_027597,-7.662026375
Ca1O3Ti1,icsd_153173,-7.6619354999999985
Na1O6Si2Y1,icsd_171255,-7.660548375
Al2O5Si1,icsd_100399,-7.65984471875
C4Ru1Sc3,icsd_420074,-7.659535625
Ba2N8Si5,icsd_401501,-7.659248966669999
Ba1Fe1O10Si4,icsd_010159,-7.6590875
O1Zr2,icsd_077714,-7.658777666669999
Mn2O3,icsd_033647,-7.658727725
C4Ru1Sc3,icsd_420077,-7.65861325
O2Si1,icsd_170533,-7.658342375
Na1O11V6,icsd_419549,-7.658209805560001
C5Ti8,icsd_020822,-7.65794884615
Cr2Fe3O12Si3,icsd_027375,-7.6578177625
Cr2Fe3O12Si3,icsd_077437,-7.65768385
Ba1Fe1O10Si4,icsd_031202,-7.6566153125
O2Si1,icsd_170507,-7.654783138889999
Al2O5Si1,icsd_092633,-7.6527804375
Ba1Fe1O10Si4,icsd_156832,-7.65115553125
O7Sr1V3,icsd_072604,-7.65084575
O7Sr1V3,icsd_077617,-7.650646409089999
Cr2Mo3O12,icsd_418846,-7.649770029410001
Nb2O6Pb1,icsd_166552,-7.649489592589999
Na1O6Si2Y1,icsd_245656,-7.64799415
O7Sr1V3,icsd_241180,-7.64743727273
Nb5O17Sr5,icsd_079699,-7.64743192593
O7Sr1V3,icsd_241185,-7.647095409089999
Nb5O17Sr5,icsd_054058,-7.6469557037
Ba1Fe1O10Si4,icsd_006256,-7.6459320781199995
Ge1La2O5,icsd_059727,-7.64549325
O2Si1,icsd_170505,-7.644212006939999
Ba3O9W2,icsd_009725,-7.64386710714
Mn2O8Sr1V2,icsd_182224,-7.64310786538
Fe1La1O3,icsd_160736,-7.64077915
Fe1La1O3,icsd_163226,-7.64075935
Al2O5Si1,icsd_100457,-7.6406655
As4Hf7,icsd_610634,-7.640203818180001
Mn3Nb2O9Zn1,icsd_202666,-7.6386463000000004
Al2Ba1O8Si2,icsd_040530,-7.6368295
Mg1O4W1,icsd_067905,-7.6364615
Mg1O4W1,icsd_067902,-7.63645475
Hf5Si4,icsd_638928,-7.6357651944399985
Al2Ba1O8Si2,icsd_245729,-7.63571013462
Fe2O4Y1,icsd_067701,-7.6291432857100006
Fe2O4Y1,icsd_081144,-7.628330285710001
B1Nb1,icsd_042953,-7.628181
Co1O4W1,icsd_015851,-7.62756716667
N18W1,icsd_413860,-7.62714078947
O7V3,icsd_002338,-7.625982283330001
Ba2O8Si2Ti1,icsd_066628,-7.6245603076899995
Al1N3V4,icsd_181348,-7.622672875
Ba2Mn1O6W1,icsd_000189,-7.622246899999999
Ca1O5V2,icsd_082689,-7.621423375
Cr2O4Sr1,icsd_006132,-7.62110107143
Ba1Fe1O10Si4,icsd_031203,-7.62091534375
Cr2Mo3O12,icsd_418847,-7.619263852939999
Co1Cr2O4,icsd_069503,-7.6190705
Al2Ca1O8Si2,icsd_202712,-7.615466499999999
Ge2O7Y2,icsd_240989,-7.61493095455
La3O7Ru1,icsd_416718,-7.613465409089999
Cr1O2,icsd_246901,-7.613104499999999
Cr1O2,icsd_155832,-7.61300166667
Co1Cr2O4,icsd_061612,-7.612754714289999
Ba1O5Si2,icsd_100313,-7.612700625
O23Sn5W8,icsd_010437,-7.612669555560001
O3Sr1Ti1,icsd_182763,-7.6119235
B1W4Zr9,icsd_615705,-7.61049367857
Na1O6Sc1Si2,icsd_074553,-7.61015645
B5W2,icsd_020326,-7.61008642857
Ba1O5Si2,icsd_100314,-7.609365854169999
O3Sr1Ti1,icsd_201256,-7.609082799999999
Ca1O3Ti1,icsd_162925,-7.607819
Mo1O5V1,icsd_027315,-7.606418214289999
C1Cr1,icsd_181709,-7.6064085000000015
K3Nb6O19V1,icsd_082188,-7.6031424655199995
C18Mn13Y10,icsd_603284,-7.60110258537
As1C1Nb2,icsd_043011,-7.5992475000000015
O2Si1,icsd_075665,-7.598648333330001
Fe1Na1O8W2,icsd_161847,-7.595111458330001
La3O7Ru1,icsd_059593,-7.59499143182
C1Nb2S1,icsd_043010,-7.594676
Al1Ge1O5Y1,icsd_032744,-7.59293446875
C3K1Mn1N3,icsd_248044,-7.59290628125
O10Sr1V4,icsd_408096,-7.592898966669999
Ba1O3Ti1,icsd_073629,-7.5915516000000025
Ba1O3Ti1,icsd_073640,-7.591546000000001
Ba1O3Ti1,icsd_183932,-7.59151
Ba1O3Ti1,icsd_027976,-7.5914408
Nb2Ni1O6,icsd_015853,-7.590140861110001
Ba1O3Ti1,icsd_034619,-7.589653699999999
La2Na2O10Ti3,icsd_078487,-7.58947617647
Ba1Cr2O4,icsd_064677,-7.58858042857
N1Ni2W3,icsd_086170,-7.58813425
Ba1Mo6O10,icsd_202739,-7.588016088239999
C3Mn1N3Rb1,icsd_248045,-7.58787375
K2La2O10Ti3,icsd_082905,-7.58781588235
Na1O4Ti1Y1,icsd_081538,-7.587538785710001
O7Sr3Zr2,icsd_023731,-7.585994583330001
Co1La2Mn1O6,icsd_151837,-7.5859137999999975
Ba6O17Ti4Y2,icsd_096630,-7.585710327589999
B1C4Cu1N4,icsd_414557,-7.5855625
B2Zr1,icsd_615765,-7.585382666669999
K1Nb1O7Si2,icsd_072111,-7.585076068180001
Fe2O6W1,icsd_001146,-7.584868055560001
Fe1La1O3,icsd_164083,-7.5847489
Fe2O6W1,icsd_001147,-7.583745583330001
C3Cr2Y2,icsd_617562,-7.583609285710001
Na2Nb4O11,icsd_018305,-7.58337529412
Na2Nb4O11,icsd_183855,-7.583359852939999
Na2Nb4O11,icsd_166951,-7.58335388235
Fe2O6W1,icsd_006143,-7.58262125
Cu1Nb3O8,icsd_014099,-7.582185000000001
B4Nb3,icsd_076631,-7.58135214286
N2Sr1Zr1,icsd_082537,-7.5792185
K4Nb2O23Si8,icsd_077070,-7.578742
C6Fe1N6Sn2,icsd_051494,-7.578130133330001
Ba1Nb1O3,icsd_150792,-7.577468799999999
Ba1O11V6,icsd_416456,-7.57642227778
Ba1O11V6,icsd_416457,-7.57637277778
As2Hf3,icsd_610637,-7.57460685
Mn5O8,icsd_016956,-7.57368815385
Ba1Mn2O6Y1,icsd_246513,-7.5736672999999985
Cr2Mg1O4,icsd_160954,-7.57249392857
Cr2Mg1O4,icsd_160953,-7.571670357139999
Ba3Mn1Nb2O9,icsd_171479,-7.5706776
Ba1Mn2O6Y1,icsd_099699,-7.5692175000000015
Ba5Nb4O15,icsd_157477,-7.56851825
Ba1O11V6,icsd_260343,-7.568106083330001
Cr2Mg1O4,icsd_097201,-7.56772857143
Al2O5Si1,icsd_085745,-7.5670510625
C6Fe1N6Pb2,icsd_051493,-7.565405933330001
Ba3O13Si5,icsd_100312,-7.56501917857
Nb1O3Sr1,icsd_088723,-7.56487825
O15Sr1V6,icsd_098575,-7.56377884091
Ca1O5Si2,icsd_087498,-7.562927125
O1Zr3,icsd_027023,-7.5615515
Ba3Cr2O9W1,icsd_081072,-7.559692666669999
O1Zr3,icsd_023402,-7.5594680625
Ba1Mn2O6Y1,icsd_099700,-7.55939325
Al2O5Si1,icsd_085746,-7.55884925
Fe1Na1O8W2,icsd_161848,-7.55743475
Nb5O16Sr5,icsd_048207,-7.556535903849999
O1Zr3,icsd_088320,-7.556118
Fe1O3Si1,icsd_075928,-7.55316025
Fe1O3Si1,icsd_034859,-7.552862325
C1Co1N2,icsd_249387,-7.5528495
Al12Ca1O27Si4,icsd_091233,-7.55169311364
C4Fe1Sc3,icsd_072863,-7.5512455
C2K1N3,icsd_411933,-7.551170138889999
Cr3N1Nb3,icsd_626345,-7.55004314286
Ba1O8V3,icsd_082063,-7.549679041669999
Al1O4V1,icsd_165903,-7.54966808333
Ba1O8V3,icsd_080299,-7.549655125
Ba1Co1O5Y2,icsd_085061,-7.54893677778
Cr1O2,icsd_035327,-7.54886383333
Fe1O3Si1,icsd_075929,-7.54814435
Na1O4Si1Y1,icsd_020161,-7.54770160714
Ba2Cr1Nb1O6,icsd_081844,-7.54728645
Mg1O4V2,icsd_056283,-7.546775214289999
K4O12Zr5,icsd_014024,-7.543944666669999
O3Pb1Zr1,icsd_086443,-7.543770625
Nb6O21Sr7,icsd_047179,-7.543602294119999
Al4Mg2O18Si5,icsd_261438,-7.543437068969999
Ge3W5,icsd_638119,-7.543168125
Mo5O8Sr1,icsd_080470,-7.54150907143
O7Ru2Y2,icsd_079733,-7.541171318180001
K2O15Si6Ti1,icsd_051313,-7.5410118958300005
Ba1Mn2O6Y1,icsd_099701,-7.54086355
Ba2O8Si3,icsd_100310,-7.54073611538
Ba1Mn2O14Si4Sr2,icsd_074006,-7.54069243478
O2Si1,icsd_075668,-7.54066641667
K2O15Si6Ti1,icsd_093569,-7.5405698125
Ba2O8Si3,icsd_020038,-7.5404434999999985
Ca1Mo5O8,icsd_280969,-7.53995017857
C1V2,icsd_601748,-7.53939925
K1O8V4,icsd_183109,-7.53928986538
K2O15Si6Ti1,icsd_158934,-7.5390405
O7Ru2Y2,icsd_073799,-7.53881763636
Fe1La1O3,icsd_029118,-7.5385478
Na2O11Si4Zr1,icsd_016981,-7.53805125
Mo4O11,icsd_015814,-7.53803655
Mg1O4V2,icsd_076979,-7.53794864286
Mo4O11,icsd_024033,-7.5374147666699995
Mo4O11,icsd_089340,-7.537378316669999
Mo4O11,icsd_644061,-7.53733788333
Mo4O11,icsd_654112,-7.537202433330001
Mo4O11,icsd_280173,-7.53716191667
Ba1N2Zr1,icsd_074905,-7.53693475
Fe4Mn3O24V6,icsd_280182,-7.53545691892
O15Rb2Si6Ti1,icsd_093568,-7.533244020830001
Mg3Nb6O11,icsd_200210,-7.5331489000000005
C2Si1Ti3,icsd_180422,-7.5326115833300005
B2Nb3,icsd_107319,-7.5318781
Al2Fe3O12Si3,icsd_089677,-7.5308808625
Al2Fe3O12Si3,icsd_080674,-7.5308256125
Al2Fe3O12Si3,icsd_028031,-7.5308180375
Al2Fe3O12Si3,icsd_080673,-7.5306807625
Al2Fe3O12Si3,icsd_096735,-7.5306255875
Al2Fe3O12Si3,icsd_096736,-7.5305636625
O3Pb1Zr1,icsd_039607,-7.5302848
Al2Fe3O12Si3,icsd_052395,-7.5298949625
Nb4O15Sr5,icsd_079218,-7.528827875
Mo9O25,icsd_072638,-7.528616397060001
Al2Fe3O12Si3,icsd_071896,-7.528335375
In2O12W3,icsd_099606,-7.528066176469999
Al2Fe3O12Si3,icsd_028030,-7.5280321
In2O12W3,icsd_099607,-7.52734216912
Al2Fe3O12Si3,icsd_096737,-7.526683
Al2Fe3O12Si3,icsd_096738,-7.526324400000001
Ba1O9Rb1Sc1Si3,icsd_166999,-7.52605198333
La1N1,icsd_641467,-7.5242765
Be1N4P2,icsd_421385,-7.5240393809500015
C1Si1,icsd_159380,-7.523920911760001
N5P3,icsd_391073,-7.5238145
N5P3,icsd_056876,-7.52380025
C1Si1,icsd_181128,-7.523583
Al2Fe3O12Si3,icsd_077427,-7.5225486375
Mo5O14,icsd_072639,-7.521343157889999
C1Si1,icsd_618777,-7.52043875
Na2O13Si4Ti2,icsd_166625,-7.5199506190499985
C3Cr7,icsd_076799,-7.51966095
Al1Mo1O7V1,icsd_280775,-7.518872475
C1Cr3Nb3,icsd_076131,-7.51742082143
Nb1O3Sr1,icsd_042004,-7.5157506
Fe2Mo3O8,icsd_004182,-7.513861307689999
Mn1O7Si2Sr2,icsd_261227,-7.513831541669999
Ir1La3O7,icsd_181572,-7.513196954550001
La4O7Pd1,icsd_065032,-7.512487333330001
O5V2,icsd_024042,-7.51232342857
B4W1Y1,icsd_615702,-7.5112763333300006
Fe2Mo3O8,icsd_027216,-7.510906461539999
Ba2Mn2O9Si2,icsd_409460,-7.51066841667
Al5Na1O12Ti2,icsd_015346,-7.51043625
Ga2La4O9,icsd_261173,-7.510006733330001
Hf9S1V4,icsd_081822,-7.50937964286
Ca1Ge1O5Zr1,icsd_154327,-7.509067875
Mg1O4Ti2,icsd_184695,-7.50815182143
Hf1Si1,icsd_638911,-7.506451875
Mo17O47,icsd_028333,-7.50575613281
C2Fe1Sc1,icsd_617820,-7.505592
Ba2La1Nb1O6,icsd_172403,-7.5048062999999985
Al2Mo3O12,icsd_080448,-7.50365576471
Al2Mo3O12,icsd_202658,-7.503412448530001
Al2Ca3O12Si3,icsd_086350,-7.5031622375
Mn4N1,icsd_044369,-7.5026542
O5V2,icsd_080594,-7.50117425
Ba1La1Mn2O6,icsd_150703,-7.5003232
Al2O3,icsd_608996,-7.5001378
La2O5Ru1,icsd_170765,-7.4977893125
La2O5Ru1,icsd_170766,-7.4977270625
Hf1P1Ru1,icsd_053035,-7.49757188889
C4Rh1Sc3,icsd_415136,-7.497228
O1Ti1,icsd_076266,-7.4955479999999985
O5V2,icsd_156051,-7.49506835714
Ir1La3O7,icsd_181573,-7.49441676136
Ca1O3Si1,icsd_201538,-7.494414233330001
Cr1O6Sr2Zr1,icsd_181750,-7.4943895000000005
Ca1O3Si1,icsd_020571,-7.494370799999999
O4Sn1W1,icsd_002147,-7.493229625
O7Sn2Y2,icsd_084805,-7.49296259091
Al1K1O8Si3,icsd_083534,-7.491172923080001
Cr3N1P1,icsd_626346,-7.489023599999999
Mo8O23,icsd_024032,-7.488946
Ba1K1O7Si2Y1,icsd_163665,-7.4886395625
Al2O3,icsd_082504,-7.4886215
Mo8O23,icsd_202202,-7.488616741939999
B1Mo1,icsd_614808,-7.487733500000001
Ca2Fe1O6W1,icsd_081204,-7.48675735
Mo8O23,icsd_027503,-7.4856451128999995
La8O21Ru4,icsd_001660,-7.48561468182
